grid, T, mu, alpha, diff_C2H4, diff_H2, diff_H, diff_O2, diff_O, diff_H2O, diff_CO, diff_CO2, diff_OH, diff_HCO, diff_HO2, diff_H2O2, diff_C2H3, diff_C2H2, diff_CH4, diff_CH3, diff_CH2, diff_CH2O, diff_CH2CHO, diff_N2
2.829980468749999922e-02,1.985982539665638797e+03,6.574497096728938554e-05,9.726274107559764836e-05,5.014439061434037637e-04,1.876674540793170278e-03,3.130164447777765771e-03,5.212384741383870122e-04,8.039124890453575381e-04,6.990585022561623474e-04,5.165245107100712146e-04,4.118141029251357380e-04,7.887991842650882894e-04,4.545819232192242852e-04,5.200655920695577712e-04,5.165247561766242229e-04,4.708878400507715859e-04,4.755645050841912570e-04,5.712115938874516574e-04,5.738717650788619125e-04,5.870515772573025063e-04,4.508334615439651407e-04,3.799262728928481242e-04,5.338898727338999700e-04
2.830078124999999695e-02,1.986694184633322266e+03,6.576083419886964319e-05,9.729079099481897290e-05,5.017334000527830847e-04,1.877770564479550519e-03,3.132009807183581095e-03,5.215468653023580970e-04,8.043785660627347876e-04,6.994679296235687196e-04,5.168221512873057144e-04,4.120293002479408304e-04,7.892563680231737917e-04,4.548459096632673465e-04,5.203642349844544686e-04,5.168212249872140710e-04,4.711601218618448154e-04,4.758382802438912104e-04,5.715432169468030645e-04,5.742050246811544138e-04,5.873926903872582700e-04,4.510951167330642855e-04,3.801454554414053738e-04,5.342541406441008150e-04
2.830175781249999814e-02,1.987399184012914020e+03,6.577654656406049197e-05,9.731856571112278175e-05,5.020201255073212729e-04,1.878856332656250348e-03,3.133837751899513566e-03,5.218523026908577882e-04,8.048402027613402957e-04,6.998734292259968124e-04,5.171169404111813006e-04,4.122423118168316337e-04,7.897091949809147528e-04,4.551073697321800443e-04,5.206600143394392961e-04,5.171148500330692652e-04,4.714298023986540197e-04,4.761094449901763308e-04,5.718716931048099285e-04,5.745351252543334222e-04,5.877305693550051576e-04,4.513542671407747269e-04,3.803625317253320876e-04,5.346153692425625274e-04
2.830273437499999933e-02,1.988097636520783681e+03,6.579211028638664097e-05,9.734606896460599795e-05,5.023041233630856639e-04,1.879931995343081443e-03,3.135648535334883188e-03,5.221548295033458286e-04,8.052974643565270372e-04,7.002750591338812629e-04,5.174089201159821211e-04,4.124531716349856460e-04,7.901577291914651212e-04,4.553663407532584722e-04,5.209529724808667581e-04,5.174056733778377264e-04,4.716969200434613027e-04,4.763780380131310121e-04,5.721970685769264559e-04,5.748621131528100243e-04,5.880652616931327957e-04,4.516109497788427262e-04,3.805775329583680291e-04,5.349735984993679062e-04
2.830371093749999706e-02,1.988789639466854169e+03,6.580752755796710795e-05,9.737330444371595551e-05,5.025854339243359704e-04,1.880997700525808506e-03,3.137442407515204142e-03,5.224544883633109411e-04,8.057504151858273841e-04,7.006728766336327123e-04,5.176981318695918818e-04,4.126619132307549455e-04,7.906020338450882486e-04,4.556228595488141060e-04,5.212431511819986792e-04,5.176937365158672342e-04,4.719615126594734291e-04,4.766440974736876218e-04,5.725193889554460423e-04,5.751860341065065645e-04,5.883968142918184719e-04,4.518652011584368294e-04,3.807904899312298001e-04,5.353288678814404960e-04
2.830468749999999825e-02,1.989475288768640667e+03,6.582280053982770000e-05,9.740027578579119950e-05,5.028640969478897138e-04,1.882053594172682478e-03,3.139219615108307989e-03,5.227513213226543665e-04,8.061991187158775796e-04,7.010669382338202520e-04,5.179846165779371236e-04,4.128685696616922127e-04,7.910421712759825932e-04,4.558769624401924538e-04,5.215305916475884273e-04,5.179790803767727377e-04,4.722236175950047274e-04,4.769076610080086841e-04,5.728386992144472939e-04,5.755069332258063537e-04,5.887252734039568215e-04,4.521170572940966942e-04,3.810014330149954489e-04,5.356812163559808567e-04
2.830566406249999944e-02,1.990154678965312769e+03,6.583793136221788517e-05,9.742698657759663462e-05,5.031401516475694042e-04,1.883099820251209243e-03,3.140980401450829424e-03,5.230453698661484277e-04,8.066436375494556200e-04,7.014572996714945989e-04,5.182684145895403299e-04,4.130731735186228852e-04,7.914782029691800648e-04,4.561286852518396271e-04,5.218153345185027594e-04,5.182617453300216630e-04,4.724832716876642240e-04,4.771687657319386680e-04,5.731550437147990302e-04,5.758248550065665858e-04,5.890506846503503358e-04,4.523665537077974389e-04,3.812103921645242609e-04,5.360306823939890285e-04
2.830664062499999717e-02,1.990827903231817572e+03,6.585292212492244634e-05,9.745344035585561105e-05,5.034136366986966676e-04,1.884136520745151441e-03,3.142725006575045055e-03,5.233366749159371620e-04,8.070840334326041376e-04,7.018440159185262333e-04,5.185495657001100043e-04,4.132757569297473995e-04,7.919101895675424892e-04,4.563780633154564071e-04,5.220974198764413536e-04,5.185417711896144139e-04,4.727405112686302192e-04,4.774274482455053239e-04,5.734684662092590698e-04,5.761398433351933804e-04,5.893730930249679607e-04,4.526137254330380062e-04,3.814173969219458835e-04,5.363773039738299305e-04
2.830761718749999836e-02,1.991495053393029139e+03,6.586777489757798701e-05,9.747964060778819011e-05,5.036845902426594470e-04,1.885163835671668829e-03,3.144453667236199630e-03,5.236252768361538291e-04,8.075203672618512952e-04,7.022271411880964083e-04,5.188281091571866942e-04,4.134763515648101650e-04,7.923381908788744085e-04,4.566251314741820726e-04,5.223768872486869155e-04,5.188191972188140955e-04,4.729953721669610746e-04,4.776837446374653635e-04,5.737790098476027237e-04,5.764519414938091982e-04,5.896925429002802376e-04,4.528586070189957714e-04,3.816224764201812188e-04,5.367211185848899408e-04
2.830859374999999956e-02,1.992156219937903870e+03,6.588249171998866445e-05,9.750559077164495123e-05,5.039530498915085859e-04,1.886181903098652080e-03,3.146166616939998807e-03,5.239112154375372274e-04,8.079526990915013957e-04,7.026067289412277336e-04,5.191040836648555838e-04,4.136749886392895176e-04,7.927622658830635284e-04,4.568699240868386718e-04,5.226537756129127476e-04,5.190940621349102819e-04,4.732478897139521883e-04,4.779376904899066813e-04,5.740867171818180752e-04,5.767611921654299065e-04,5.900090780326339114e-04,4.531012325347222422e-04,3.818256593864960045e-04,5.370621632312745685e-04
2.830957031249999728e-02,1.992811492033669765e+03,6.589707460244154352e-05,9.753129423724153071e-05,5.042190527326201148e-04,1.887190859162271670e-03,3.147864085970572892e-03,5.241945299821546955e-04,8.083810881410219851e-04,7.029828318933871835e-04,5.193775273885037564e-04,4.138716989186216086e-04,7.931824727393595089e-04,4.571124750321898774e-04,5.229281234020490823e-04,5.193664041140636650e-04,4.734980987475470170e-04,4.781893208828682487e-04,5.743916301713889718e-04,5.770676374392444104e-04,5.903227415677176097e-04,4.533416355733724777e-04,3.820269741460973292e-04,5.374004744355849461e-04
2.831054687499999847e-02,1.993460957540030677e+03,6.591152552602174710e-05,9.755675434649625050e-05,5.044826353334019896e-04,1.888190838084613521e-03,3.149546301418673904e-03,5.244752591881493998e-04,8.088055928024909117e-04,7.033555020211455918e-04,5.196484779596221258e-04,4.140665127224623493e-04,7.935988687936857159e-04,4.573528177132895039e-04,5.231999685091986377e-04,5.196362607961693518e-04,4.737460336167784018e-04,4.784386703990303725e-04,5.746937901885759573e-04,5.773713188159157505e-04,5.906335760460440032e-04,4.535798492565029194e-04,3.822264486257695589e-04,5.377360882427242470e-04
2.831152343749999967e-02,1.994104703023350112e+03,6.592584644292934129e-05,9.758197439396076736e-05,5.047438337460299950e-04,1.889181972191483977e-03,3.151213487210154963e-03,5.247534412345436754e-04,8.092262706481065946e-04,7.037247905689329903e-04,5.199169724806561570e-04,4.142594599289852971e-04,7.940115105860355398e-04,4.575909850618160944e-04,5.234693482925667019e-04,5.199036692897858643e-04,4.739917281862589542e-04,4.786857731284103199e-04,5.749932380237867584e-04,5.776722772129422659e-04,5.909416234084974512e-04,4.538159062383660789e-04,3.824241103575271765e-04,5.380690402237818396e-04
2.831249999999999739e-02,1.994742813770857083e+03,6.594003927679359140e-05,9.760695762735747125e-05,5.050026835122301602e-04,1.890164391930349236e-03,3.152865864134655246e-03,5.250291137660956014e-04,8.096431784377750539e-04,7.040907480557814790e-04,5.201830475298781621e-04,4.144505699791845824e-04,7.944204538579033000e-04,4.578270095424742388e-04,5.237362995804673276e-04,5.201686661770685846e-04,4.742352158406883014e-04,4.789306626731034268e-04,5.752900138909640112e-04,5.779705529700510666e-04,5.912469250019190522e-04,4.540498387102677837e-04,3.826199864823028041e-04,5.383993654799351138e-04
2.831347656249999512e-02,1.995375373804841502e+03,6.595410592298820731e-05,9.763170724810491679e-05,5.052592196680997724e-04,1.891138225888367580e-03,3.154503649874662238e-03,5.253023138981853914e-04,8.100563721267319602e-04,7.044534242821982005e-04,5.204467391663342981e-04,4.146398718812170300e-04,7.948257535597996097e-04,4.580609231574138906e-04,5.240008586763300700e-04,5.204312875187745409e-04,4.744765294894162763e-04,4.791733721520484912e-04,5.755841574330248112e-04,5.782661858546350904e-04,5.915495215847452540e-04,4.542816784049581421e-04,3.828141037536681303e-04,5.387270986464352254e-04
2.831445312499999631e-02,1.996002465896827516e+03,6.596804824894627706e-05,9.765622641185553335e-05,5.055134767489427019e-04,1.892103600810543691e-03,3.156127059034560985e-03,5.255730782217412494e-04,8.104659068732244240e-04,7.048128683370121850e-04,5.207080829347740004e-04,4.148273942147666154e-04,7.952274638588032775e-04,4.582927574506850824e-04,5.242630613637654872e-04,5.206915688592787935e-04,4.747157015710070293e-04,4.794139342058173449e-04,5.758757077273223826e-04,5.785592150672347203e-04,5.918494533326516685e-04,4.545114566010234830e-04,3.830064885415642166e-04,5.390522738965891538e-04
2.831542968749999750e-02,1.996624171581730479e+03,6.598186809447394011e-05,9.768051822902365858e-05,5.057654887941517808e-04,1.893060641617943683e-03,3.157736303170074078e-03,5.258414428082024139e-04,8.108718370462376706e-04,7.051691286043024025e-04,5.209671138706440351e-04,4.150131651354111969e-04,7.956256381461464938e-04,4.585225435127061400e-04,5.245229429116428930e-04,5.209495452316216134e-04,4.749527640578510615e-04,4.796523810014237778e-04,5.761647032911539328e-04,5.788496792470215714e-04,5.921467598442762496e-04,4.547392041273286040e-04,3.831971668360566316e-04,5.393749249458168948e-04
2.831640624999999523e-02,1.997240571171998681e+03,6.599556727206658138e-05,9.770458576530641627e-05,5.060152893521075541e-04,1.894009471426035679e-03,3.159331590817771908e-03,5.261074432145190641e-04,8.112742162332630238e-04,7.055222527703412100e-04,5.212238665050977294e-04,4.151972123790184134e-04,7.960203290448750451e-04,4.587503119847605192e-04,5.247805380791933710e-04,5.212052511625684531e-04,4.751877484607808905e-04,4.798887442371617905e-04,5.764511820872927949e-04,5.791376164773552430e-04,5.924414801469102699e-04,4.549649513674655773e-04,3.833861642511197498e-04,5.396950850557231819e-04
2.831738281249999642e-02,1.997851743771730753e+03,6.600914756721755776e-05,9.772843204222053193e-05,5.062629114850934016e-04,1.894950211563065957e-03,3.160913127524777200e-03,5.263711144881693576e-04,8.116730972480951621e-04,7.058722878306125008e-04,5.214783748700232849e-04,4.153795632661538883e-04,7.964115884174907461e-04,4.589760930635288796e-04,5.250358811211500859e-04,5.214587206777309596e-04,4.754206858337324147e-04,4.801230551474457977e-04,5.767351815295273989e-04,5.794230642913216411e-04,5.927336527022756011e-04,4.551887282642392576e-04,3.835735060284222982e-04,5.400127870382235261e-04
2.831835937499999761e-02,1.998457767290739866e+03,6.602261073873260321e-05,9.775206003761788449e-05,5.065083877742394998e-04,1.895882981588483448e-03,3.162481115878565830e-03,5.266324911722016205e-04,8.120685321386653718e-04,7.062192800967664278e-04,5.217306725031092786e-04,4.155602447064907874e-04,7.967994673736654302e-04,4.591999165056019129e-04,5.252890057928776436e-04,5.217099873066586039e-04,4.756516067783852987e-04,4.803553445076662819e-04,5.770167384882468652e-04,5.797060596773152092e-04,5.930233154122806346e-04,4.554105643241457410e-04,3.837592170411354537e-04,5.403280632596659189e-04
2.831933593749999534e-02,1.999058718458600879e+03,6.603595851904179442e-05,9.777547268621291645e-05,5.067517503244815293e-04,1.896807899311451833e-03,3.164035755536920291e-03,5.268916073103110161e-04,8.124605721949047224e-04,7.065632752037034718e-04,5.219807924528869613e-04,4.157392832032326597e-04,7.971840162779835620e-04,4.594218116320370826e-04,5.255399453555556618e-04,5.219590840879764987e-04,4.758805414488557258e-04,4.805856426390763469e-04,5.772958892960368968e-04,5.799866390846417606e-04,5.933105056248155589e-04,4.556304886218853572e-04,3.839433217977477708e-04,5.406409456450116243e-04
2.832031249999999653e-02,1.999654672838657234e+03,6.604919261450778944e-05,9.779867288009941881e-05,5.069930307695200318e-04,1.897725080809407839e-03,3.165577243257977277e-03,5.271484964519212004e-04,8.128492679566157002e-04,7.069043181166025655e-04,5.222287672838463917e-04,4.159167048575502092e-04,7.975652847576767193e-04,4.596418073329247415e-04,5.257887325813482464e-04,5.222060435745272270e-04,4.761075195563741879e-04,4.808139794136487267e-04,5.775726697532772985e-04,5.802648384291221768e-04,5.935952601395519737e-04,4.558485298048773953e-04,3.841258444458948550e-04,5.409514656820340770e-04
2.832128906249999772e-02,2.000245704841962151e+03,6.606231470573613990e-05,9.782166346927041961e-05,5.072322602768181490e-04,1.898634640446561625e-03,3.167105772930371536e-03,5.274031916572788792e-04,8.132346692213794030e-04,7.072424531379982232e-04,5.224746290815058397e-04,4.160925353730042433e-04,7.979433217103910339e-04,4.598599320719526764e-04,5.260353997585918984e-04,5.224508978385263317e-04,4.763325703739888090e-04,4.810403842589802280e-04,5.778471151337727808e-04,5.805406930987290666e-04,5.938776152137628878e-04,4.560647160977956472e-04,3.843068087761953786e-04,5.412596544255175637e-04
2.832226562499999545e-02,2.000831887741189348e+03,6.607532644788302828e-05,9.784444726212923615e-05,5.074694695525726893e-04,1.899536690892528147e-03,3.168621535603400111e-03,5.276557255025915178e-04,8.136168250524588317e-04,7.075777239148781615e-04,5.227184094575411475e-04,4.162668000599906311e-04,7.983181753119793526e-04,4.600762138909774844e-04,5.262799786969884087e-04,5.226936784767230101e-04,4.765557227412713787e-04,4.812648861631671168e-04,5.781192601903800774e-04,5.808142379592022824e-04,5.941576065681483535e-04,4.562790753070896385e-04,3.844862382260876379e-04,5.415655425015180290e-04
2.832324218749999664e-02,2.001413293684491464e+03,6.608822947096257142e-05,9.786702702601047480e-05,5.077046888467266110e-04,1.900431343140920794e-03,3.170124719517310608e-03,5.279061300851350166e-04,8.139957837867359009e-04,7.079101734457426487e-04,5.229601395548805036e-04,4.164395238401673175e-04,7.986898930243014217e-04,4.602906804146185003e-04,5.265225007328245329e-04,5.229344166155700229e-04,4.767770050690186699e-04,4.814875136797017001e-04,5.783891391606467728e-04,5.810855073597162622e-04,5.944352693926806177e-04,4.564916348255308514e-04,3.846641558836792307e-04,5.418691601115958011e-04
2.832421874999999784e-02,2.001989993709281862e+03,6.610102538015176596e-05,9.788940548768158291e-05,5.079379479579502815e-04,1.901318706527922904e-03,3.171615510133575597e-03,5.281544370283880593e-04,8.143715930426276327e-04,7.082398440877336757e-04,5.231998500528177573e-04,4.166107312508929381e-04,7.990585216029994593e-04,4.605033588548376289e-04,5.267629967341471049e-04,5.231731429163910020e-04,4.769964453439745730e-04,4.817082949323577955e-04,5.786567857724426479e-04,5.813545351384990156e-04,5.947106383524142529e-04,4.567024216367633377e-04,3.848405844915917451e-04,5.421705370370876733e-04
2.832519531249999556e-02,2.002562057755975047e+03,6.611371575609376679e-05,9.791158533385219348e-05,5.081692762386605736e-04,1.902198888750919773e-03,3.173094090165201261e-03,5.284006774871881449e-04,8.147442997280183964e-04,7.085667775637176152e-04,5.234375711721495853e-04,4.167804464496534548e-04,7.994241071053225173e-04,4.607142760155171174e-04,5.270014971060034198e-04,5.234098875805494929e-04,4.772140711335350451e-04,4.819272576200692615e-04,5.789222332496133609e-04,5.816213546284997905e-04,5.949837475933498479e-04,4.569114623198345998e-04,3.850155464508023045e-04,5.424697026433994776e-04
2.832617187499999675e-02,2.003129554681662967e+03,6.612630215520330678e-05,9.793356921168249395e-05,5.083987026000084128e-04,1.903071995887059119e-03,3.174560639607113249e-03,5.286448821528515153e-04,8.151139500482045084e-04,7.088910149693931429e-04,5.236733326802794821e-04,4.169486932184880311e-04,7.997866948979257982e-04,4.609234582970671984e-04,5.272380317956230694e-04,5.236446803546341514e-04,4.774299095904716538e-04,4.821444290218302115e-04,5.791855143176326097e-04,5.818859986630313700e-04,5.952546307482604014e-04,4.571187830537498903e-04,3.851890638245112969e-04,5.427666858842844543e-04
2.832714843749999795e-02,2.003692552273705815e+03,6.613878610996355137e-05,9.795535972927718875e-05,5.086262555168792263e-04,1.903938132411845795e-03,3.176015335766442776e-03,5.288870812583441492e-04,8.154805895138028367e-04,7.092125967803840879e-04,5.239071638963384465e-04,4.171154949683994581e-04,8.001463296646615150e-04,4.611309317009812023e-04,5.274726302976300279e-04,5.238775505356062104e-04,4.776439874576212936e-04,4.823598360015467104e-04,5.794466612092139630e-04,5.821484995814097665e-04,5.955233209425233546e-04,4.573244096220066167e-04,3.853611583419574104e-04,5.430615153061526309e-04
2.832812499999999567e-02,2.004251117263270316e+03,6.615116912923098974e-05,9.797695945619272972e-05,5.088519630328877533e-04,1.904797401217629606e-03,3.177458353292823574e-03,5.291273045834015819e-04,8.158442629486973522e-04,7.095315628593257783e-04,5.241390936962861532e-04,4.172808747437742848e-04,8.005030554143726784e-04,4.613367218344275873e-04,5.277053216592322935e-04,5.241085269759767620e-04,4.778563310726090252e-04,4.825735050129121607e-04,5.797057056699667088e-04,5.824088892345979278e-04,5.957898507999522973e-04,4.575283674171244631e-04,3.855318514022733822e-04,5.433542190523699003e-04
2.832910156249999686e-02,2.004805315338795708e+03,6.616345269852776285e-05,9.799837092392467853e-05,5.090758527653635327e-04,1.905649903632174874e-03,3.178889864208745645e-03,5.293655814596781063e-04,8.162050144979257236e-04,7.098479524629372917e-04,5.243691505180471434e-04,4.174448552267654333e-04,8.008569154886963169e-04,4.615408539148247303e-04,5.279361344854193372e-04,5.243376380889517305e-04,4.780669663725371950e-04,4.827854621042645283e-04,5.799626789640230807e-04,5.826671989908394685e-04,5.960542524486062317e-04,4.577306814451919921e-04,3.857011640783227185e-04,5.436448248675769404e-04
2.833007812499999806e-02,2.005355211159363989e+03,6.617563828034366794e-05,9.801959662724791611e-05,5.092979519103204514e-04,1.906495739437093174e-03,3.180310037939740753e-03,5.296019407760461364e-04,8.165628876355969209e-04,7.101618042495883194e-04,5.245973623668298124e-04,4.176074587421152191e-04,8.012079525698338452e-04,4.617433527743937632e-04,5.281650969441276751e-04,5.245649118535787971e-04,4.782759188986652316e-04,4.829957329234197696e-04,5.802176118796343674e-04,5.829234597412771141e-04,5.963165575266103288e-04,4.579313763303725351e-04,3.858691171205198812e-04,5.439333601140861453e-04
2.833203124999999697e-02,2.006442290267606722e+03,6.619971989799186671e-05,9.806149822163164325e-05,5.097368596531723231e-04,1.908167708505627540e-03,3.183116878441550127e-03,5.300689928567125023e-04,8.172701283662262180e-04,7.107820097044020759e-04,5.250483347897983875e-04,4.179286022613524706e-04,8.019016850802258844e-04,4.621435249937924541e-04,5.286175548898301539e-04,5.250140309089237206e-04,4.786888518940924406e-04,4.834112923653734986e-04,5.807214484277348036e-04,5.834299263779490693e-04,5.968349723401829504e-04,4.583279822190242862e-04,3.862010063113740285e-04,5.445042986432042584e-04
2.833398437499999589e-02,2.007512968799667306e+03,6.622342783580583802e-05,9.810268791167168101e-05,5.101689444328447263e-04,1.909814259407258390e-03,3.185880488661944985e-03,5.305287356592295516e-04,8.179663983781962572e-04,7.113925463126021800e-04,5.254922768383251752e-04,4.182445140909151989e-04,8.025846585904613129e-04,4.625374741777501858e-04,5.290629627739126340e-04,5.254561496060022744e-04,4.790953725607715870e-04,4.838204266463469808e-04,5.812175080425823707e-04,5.839285829066074738e-04,5.973453960767103775e-04,4.587184187749901573e-04,3.865277157462459708e-04,5.450673032014929833e-04
2.833496093749999709e-02,2.008042336539734606e+03,6.623514570937332402e-05,9.812302272029284637e-05,5.103825037154287227e-04,1.910628280421469618e-03,3.187246553859859367e-03,5.307559464151944198e-04,8.183105401646222771e-04,7.116942961772625316e-04,5.257116892258627923e-04,4.184005695724218659e-04,8.029222293091538808e-04,4.627321840624693005e-04,5.292831011288589432e-04,5.256746614789511041e-04,4.792962991833478958e-04,4.840226555019001235e-04,5.814627070386762337e-04,5.841750682130380113e-04,5.975976991871266575e-04,4.589113919045258107e-04,3.866891856295540022e-04,5.453459075483706869e-04
2.833593749999999828e-02,2.008567769405389072e+03,6.624677390962447081e-05,9.814318597724938707e-05,5.105944271383656497e-04,1.911436202550903431e-03,3.188602246373151497e-03,5.309814040606390369e-04,8.186520509328038811e-04,7.119937281646477852e-04,5.259294159876225618e-04,4.185553748405969094e-04,8.032572199064411849e-04,4.629254019958409022e-04,5.295015493599454851e-04,5.258914951715548116e-04,4.794956883430270302e-04,4.842233439445314271e-04,5.817060408469080807e-04,5.844196802969129625e-04,5.978480857357420727e-04,4.591028859776573648e-04,3.868494139148181466e-04,5.456225975699147222e-04
2.833789062499999720e-02,2.009607006936930929e+03,6.626976530495836087e-05,9.818300466802894861e-05,5.110134404017485383e-04,1.913034020989561089e-03,3.191282973493195924e-03,5.314271385660601079e-04,8.193272976156250808e-04,7.125857435903581874e-04,5.263598888624933811e-04,4.188612959609704393e-04,8.039195767730990608e-04,4.633074295719678284e-04,5.299334520938374198e-04,5.263202041486834612e-04,4.798899237570093614e-04,4.846201693518948717e-04,5.821871966020262862e-04,5.849033687785316991e-04,5.983431951290007263e-04,4.594815039578649960e-04,3.871662021735905175e-04,5.461703076944044713e-04
2.833984374999999611e-02,2.010631239860231517e+03,6.629241463094544446e-05,9.822216561967825939e-05,5.114262192672136987e-04,1.914608580790255234e-03,3.193924140980405196e-03,5.318661896190992645e-04,8.199925147992721862e-04,7.131689267929575094e-04,5.267839375549075850e-04,4.191624667853856767e-04,8.045720986081344962e-04,4.636837714519759213e-04,5.303589142711073691e-04,5.267425181784153978e-04,4.802782995782377035e-04,4.850111242449414110e-04,5.826612418971491725e-04,5.853799159019712570e-04,5.988309981917996818e-04,4.598544854476222508e-04,3.874782596066853437e-04,5.467106800609360063e-04
2.834179687499999850e-02,2.011640904594746871e+03,6.631473177654820033e-05,9.826068583216002270e-05,5.118329479825771368e-04,1.916160558048847886e-03,3.196526898722471324e-03,5.322987532557661976e-04,8.206479972047509355e-04,7.137435396733905844e-04,5.272017518538287982e-04,4.194590376502429596e-04,8.052150747093182346e-04,4.640545958343715192e-04,5.307781266761457889e-04,5.271586267620650013e-04,4.806609888360678737e-04,4.853963821778768824e-04,5.831283854051944439e-04,5.858495310625498869e-04,5.993117092958272002e-04,4.602219972383790299e-04,3.877857267212850116e-04,5.472439022044072029e-04
2.834374999999999742e-02,2.012636423678176016e+03,6.633672631948873456e-05,9.829858179898660496e-05,5.122338050447144443e-04,1.917690607787219531e-03,3.199092361092507626e-03,5.327250194511991754e-04,8.212940303900338876e-04,7.143098359569927504e-04,5.276135156353894398e-04,4.197511540303147616e-04,8.058487853696276893e-04,4.644200656615412020e-04,5.311912741299139491e-04,5.275687134768963392e-04,4.810381591581982153e-04,4.857761112538958449e-04,5.835888293026557459e-04,5.863124171410524603e-04,5.997855361286245999e-04,4.605842009096939855e-04,3.880887396257179595e-04,5.477701562256011899e-04
2.834570312499999634e-02,2.013618206153943220e+03,6.635840753483010523e-05,9.833586952130884994e-05,5.126289633500145590e-04,1.919199364508878932e-03,3.201621607868355025e-03,5.331451722759926850e-04,8.219308909889542873e-04,7.148680614071351415e-04,5.280194070171390823e-04,4.200389566697507616e-04,8.064735021123217067e-04,4.647803387575067248e-04,5.315985356462797065e-04,5.279729561314195144e-04,4.814099729121838929e-04,4.861504742701874934e-04,5.840427694394061814e-04,5.867687706737979890e-04,6.002526798689146502e-04,4.609412529657977539e-04,3.883874301449187277e-04,5.482896189251663076e-04
2.834765624999999872e-02,2.014586647951889290e+03,6.637978440342115960e-05,9.837256452172981735e-05,5.130185903429298816e-04,1.920687442747177377e-03,3.204115685140666858e-03,5.335593900506372615e-04,8.225588469471162073e-04,7.154184540362756991e-04,5.284195985103358256e-04,4.203225817112585814e-04,8.070894879230540485e-04,4.651355679639770490e-04,5.320000845863893544e-04,5.283715269187429318e-04,4.817765873451526604e-04,4.865196288609209465e-04,5.844903955063322299e-04,5.872187820205648692e-04,6.007133353597281667e-04,4.612933049704081830e-04,3.886819259344331725e-04,5.488024619362896024e-04
2.834960937499999764e-02,2.015542132262054793e+03,6.640086562018253564e-05,9.840868185786710842e-05,5.134028481625305942e-04,1.922155437605950652e-03,3.206575606209296006e-03,5.339678454980426644e-04,8.231781577546580086e-04,7.159612443140371931e-04,5.288142571702156335e-04,4.206021608233475955e-04,8.076969974788686000e-04,4.654859012745053508e-04,5.323960888109196404e-04,5.287645925678232956e-04,4.821381547216134077e-04,4.868837276381727717e-04,5.849318912007767102e-04,5.876626355303001242e-04,6.011676912791414588e-04,4.616405036797465431e-04,3.889723505928607480e-04,5.493088518559400418e-04
2.835156249999999656e-02,2.016485029901451753e+03,6.642165960224461580e-05,9.844423613562892157e-05,5.137818937869487960e-04,1.923603925291974626e-03,3.209002352467286122e-03,5.343707058939517387e-04,8.237890746756901207e-04,7.164966553724603539e-04,5.292035447441389116e-04,4.208778213256179250e-04,8.082962773739411043e-04,4.658314819667441764e-04,5.327867108301141078e-04,5.291523144925135928e-04,4.824948224592703178e-04,4.872429183306761324e-04,5.853674343895400121e-04,5.881005097044327782e-04,6.016159303085581679e-04,4.619829911736083000e-04,3.892588237726580169e-04,5.498089503746218191e-04
2.835351562499999895e-02,2.017415699673701283e+03,6.644217449692806814e-05,9.847924152222198475e-05,5.141558791756287551e-04,1.925033463639145995e-03,3.211396874271799096e-03,5.347681332151820767e-04,8.243918409742430993e-04,7.170249032079848827e-04,5.295876178174597181e-04,4.211496863119655403e-04,8.088875663418745431e-04,4.661724487326469554e-04,5.331721079515277595e-04,5.295348489383452017e-04,4.828467332627505858e-04,4.875973439203101323e-04,5.857971972694405718e-04,5.885325773577226209e-04,6.020582292983743837e-04,4.623209049844404189e-04,3.895414612892360599e-04,5.503029144044301220e-04
2.835546874999999786e-02,2.018334488721467778e+03,6.646241818956576868e-05,9.851371175888988746e-05,5.145249514092789783e-04,1.926444592623911345e-03,3.213760091801392844e-03,5.351602842855876030e-04,8.249866921366261078e-04,7.175461968802938646e-04,5.299666279571089338e-04,4.214178747716792951e-04,8.094710954744831124e-04,4.665089358065631266e-04,5.335524324253786707e-04,5.299123471268964592e-04,4.831940252551780442e-04,4.879471427762697251e-04,5.862213465252781412e-04,5.889590057765414733e-04,6.024947594309802007e-04,4.626543782243212801e-04,3.898203752282911787e-04,5.507908962054103427e-04
2.835742187499999678e-02,2.019241732871648765e+03,6.648239831117231204e-05,9.854766017337754326e-05,5.148892528274784993e-04,1.927837834871858448e-03,3.216092895899439960e-03,5.355473109196545387e-04,8.255738560900622485e-04,7.180607387077350299e-04,5.303407218527474111e-04,4.216825017083558418e-04,8.100470884368390608e-04,4.668410730911651306e-04,5.339278315874295723e-04,5.302849553977616705e-04,4.835368321075028696e-04,4.882924487868558561e-04,5.866400434851409785e-04,5.893799568744926285e-04,6.029256863809785618e-04,4.629835397097985359e-04,3.900956740513035676e-04,5.512730435100549531e-04
2.835937499999999917e-02,2.020137756973236947e+03,6.650212224594488804e-05,9.858109969210180636e-05,5.152489211638600856e-04,1.929213696155112441e-03,3.218396148902909638e-03,5.359293600636595364e-04,8.261535534174783372e-04,7.185687244593950843e-04,5.307100414554671982e-04,4.219436782566014722e-04,8.106157616786132921e-04,4.671689862811794045e-04,5.342984479993351113e-04,5.306528153479591258e-04,4.838752831655637895e-04,4.886333914888336830e-04,5.870534442730074125e-04,5.897955873453124146e-04,6.033511704725633834e-04,4.633085140845388849e-04,3.903674626991757114e-04,5.517494996459252525e-04
