grid,velocity,T,density,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0.028046875,1.2569028418516162,955.2534889350801,0.34339336062572345,0.0011877268717605956,3.3154553181553693e-06,6.339090253633826e-06,0.16260319749903296,2.4442870618639702e-05,0.046589801912337754,0.00017876289124131318,3.093262886273269e-05,3.1578205429529746e-13,1.3410378771580548e-10,1.1355765101999042e-07,9.864572644791617e-09,0.00015898728733257633,0.03303748621047782,0.018936611872347624,0.013411978100454004,7.07489358355825e-07,0.0009252118329197133,4.860295397719744e-08,2.4703461836937136e-05,0.0001834058667205985,8.362333800765997e-12,2.7241781421588578e-05,1.9488774050365427e-08,0.0002515673137177098,6.227239391312287e-06,0.0008051902769163536,3.763677794875643e-08,4.704231768848186e-05,2.4919513214697492e-08,4.7421158376329386e-11,9.528448328924498e-10,4.81946941427388e-09,1.8839546602345457e-08,3.3266517828815436e-11,3.4403742582354325e-06,2.9684564155371404e-07,2.3943220398679048e-08,2.8988966693458948e-09,2.5119386474944813e-13,8.286299594661803e-07,2.6062439991239e-10,8.640856472672414e-12,2.6632286328421337e-08,3.68288954115733e-10,2.541973666435271e-07,1.1121808486579442e-09,0.7215093278434223,0.0,1.3207359272505758e-07,1.797398438895358e-05,1.9342430555158893e-06,2.4597408342849584e-05
0.028062499999999997,1.3415813484740244,1018.3440100115574,0.321718910052484,0.001225882595702477,4.723405200546985e-06,9.740135695571272e-06,0.15599060471032877,3.2806046256965954e-05,0.05075663093684382,0.00017798286698039118,2.9392467816486456e-05,1.1826750006259274e-12,3.432454048570228e-10,1.9686168732287322e-07,1.697452795843188e-08,0.00022124170242789946,0.030773865833193078,0.021174768367689518,0.015422255586793322,1.2102096820595018e-06,0.00098167190615209,8.713183778859603e-08,2.0486814810593302e-05,0.00018663257916016552,2.387083803387988e-11,3.134440814877174e-05,4.0887576745602405e-08,0.00028440276533594556,8.956685430823053e-06,0.0008844102407165001,7.536860373612321e-08,5.71484149179595e-05,3.087458921019233e-08,6.957723041765905e-11,1.2483262113689139e-09,5.39912431193424e-09,2.055112920031964e-08,5.7687922807909055e-11,3.9219343541026684e-06,2.3358866709071416e-07,2.7599861688865814e-08,3.1077201534704137e-09,6.366527183190673e-13,9.474219256782016e-07,2.018478542491043e-10,1.8470363312673927e-11,3.1137394749316066e-08,4.3666238529695173e-10,2.9198400408024114e-07,1.5107930927611841e-09,0.7216658592162005,0.0,1.3946280003644264e-07,2.0581091910788366e-05,2.111547691844338e-06,2.9215266808653358e-05
0.028078124999999995,1.429089015477756,1083.4325277363307,0.3020190364950734,0.0012631752910985336,6.616140669550414e-06,1.4681667755247041e-05,0.1489725204478129,4.5116377488217774e-05,0.05505584930488442,0.00017861079617652824,2.731566683220521e-05,4.392525305241936e-12,8.863899594444906e-10,3.4945242140853234e-07,3.000196837872971e-08,0.0003029355956443053,0.028395631934890093,0.02355173686099829,0.017629645568393134,2.033105862979236e-06,0.0010262560993955386,1.5396929468410836e-07,1.7452616204637946e-05,0.00018607664769747272,6.580739477412989e-11,3.5945195764367155e-05,8.677249926432701e-08,0.0003187333666359735,1.26426236436009e-05,0.0009473257611530831,1.4846170027171318e-07,6.890627463039883e-05,3.863175032378159e-08,1.038742093527003e-10,1.6226750743728223e-09,6.08188067084019e-09,2.227452925315362e-08,9.637378207660298e-11,4.431080563524658e-06,1.816986990643516e-07,3.163225840034808e-08,3.3434122789466653e-09,1.58735734230573e-12,1.0772172303495816e-06,1.6726881414511721e-10,3.99210331144798e-11,3.634029213281626e-08,5.21586751072858e-10,3.3315871034363023e-07,2.0797079592682703e-09,0.7218742625109519,0.0,1.5361597174953712e-07,2.286391637078181e-05,2.174434702834391e-06,3.440247157612601e-05
0.028085937499999998,1.4737101461456543,1116.568509625462,0.29287447591542665,0.0012816153464254756,7.826826335119618e-06,1.798921758568003e-05,0.145261224152724,5.361205706971323e-05,0.05728197786804269,0.00017954888214593878,2.6041585467611244e-05,8.711479041306151e-12,1.450462569625587e-09,4.7276490311047936e-07,4.0456381430161627e-08,0.00035260381167903404,0.027148800206120198,0.024807236381337708,0.01882869602166703,2.626496952920756e-06,0.001043812805600592,2.046602775588845e-07,1.631216229084851e-05,0.00018432283645656216,1.0911689502334082e-10,3.850499021943641e-05,1.2820849167808538e-07,0.0003364577341062878,1.4875936469664846e-05,0.0009694513677247838,2.0916078910964892e-07,7.547662554903693e-05,4.354348699269958e-08,1.2959909346922558e-10,1.8511687042604826e-09,6.476344703726501e-09,2.3141796849035308e-08,1.2362333129983798e-10,4.700860353952799e-06,1.59501633801914e-07,3.3830933759559374e-08,3.479782550486635e-09,2.5329616251591833e-12,1.147551955500492e-06,1.592707856269384e-10,5.997376224432403e-11,3.929060058673916e-08,5.736620896849814e-10,3.553355151530341e-07,2.4604881325074737e-09,0.7220000905791444,0.0,1.648484506508489e-07,2.3755054005975522e-05,2.182403987850071e-06,3.72186105844282e-05
0.028093749999999997,1.5188076779033597,1150.0290206728755,0.28417823545145765,0.001299649847458458,9.229303781252399e-06,2.1926610096209304e-05,0.1414517922232933,6.394566366714141e-05,0.059534567342523964,0.0001808398546401742,2.4616659410673166e-05,1.710426822524014e-11,2.364170896879947e-09,6.390719730214535e-07,5.461560649703733e-08,0.00040787068642616977,0.0258771004063237,0.02609400613482004,0.020082754405999832,3.3662090497274545e-06,0.001057803170656776,2.7046627792203603e-07,1.5380942571848143e-05,0.0001815670038011251,1.7876550728851208e-10,4.123304691274527e-05,1.8838247325464335e-07,0.00035425409878821277,1.7330828572964754e-05,0.0009836200058409889,2.914807570107314e-07,8.243421580830305e-05,4.9253304648477726e-08,1.6313259981259206e-10,2.1088214997651926e-09,6.905748570625129e-09,2.3999169509861205e-08,1.5735996165744032e-10,4.978731018971644e-06,1.3995100715754583e-07,3.6136755182795526e-08,3.6294649271294966e-09,4.0082118120727796e-12,1.2210258267515748e-06,1.5729891885421256e-10,8.955751959541374e-11,4.246656782568645e-08,6.330630248813509e-10,3.783687967719226e-07,2.915854428716662e-09,0.7221394750537753,0.0,1.786998367546804e-07,2.4405674903919007e-05,2.1820649263981596e-06,4.0136572229143115e-05
0.028101562499999996,1.5642764566199199,1183.7353045279833,0.275918034360248,0.0013171914132058427,1.0852971515434007e-05,2.6599911055836638e-05,0.13754945986649947,7.648994052583459e-05,0.06180972245911014,0.0001823768631304857,2.304374973062309e-05,3.3406434123802494e-11,3.838614836775857e-09,8.62075796659778e-07,7.367124066928864e-08,0.000468543741374584,0.024583395438337628,0.02740906097755123,0.021392322407157643,4.278037922191674e-06,0.0010681047801019948,3.5530776002971693e-07,1.4606774464370602e-05,0.000177820278245591,2.8980852013241355e-10,4.4145188690410076e-05,2.7517521392199955e-07,0.0003719375425062427,1.9958602669843305e-05,0.0009886552323528253,4.020264766215849e-07,8.973460459250442e-05,5.591200608708533e-08,2.0765560884055127e-10,2.3993393579564174e-09,7.372677548185394e-09,2.48410554853744e-08,1.9889062415967165e-10,5.265036986314105e-06,1.228334501511047e-07,3.855175139068098e-08,3.794247058041226e-09,6.305967083938794e-12,1.2977124896214195e-06,1.6120140374136154e-10,1.3298931355880562e-10,4.587905379812413e-08,7.011694605078353e-10,4.022163193286468e-07,3.4591229267927788e-09,0.7222921993986143,0.0,1.9483695988959664e-07,2.4759386489218587e-05,2.182018400071434e-06,4.311974376650987e-05
0.028109375,1.6100005498450385,1217.601054695401,0.2680819484065774,0.0013341374836878352,1.2730025236743297e-05,3.213074039341922e-05,0.13356062219112688,9.166892311881632e-05,0.06410298750737903,0.00018401865969939807,2.1331685733697855e-05,6.481115587245626e-11,6.197524937824511e-09,1.1580714262370639e-06,9.908981763657779e-08,0.0005341481518554616,0.023271142022137307,0.028748742393437922,0.022757676113689226,5.38767885908641e-06,0.0010745941926850844,4.636731376226779e-07,1.3945396403458977e-05,0.00017310579269602474,4.645930854824738e-10,4.725877934133957e-05,3.986352888841411e-07,0.00038926677694301354,2.2687610139484056e-05,0.000983560126880794,5.484472541963511e-07,9.731593100926527e-05,6.369509535643401e-08,2.677927727921269e-10,2.7268245570214363e-09,7.87942209344801e-09,2.5661240707355802e-08,2.4971037358718624e-10,5.560160790034317e-06,1.0790784220149224e-07,4.1077684918065915e-08,3.975751886498341e-09,9.856392202356003e-12,1.3776850801243627e-06,1.7126445361105715e-10,1.9595554952965008e-10,4.953558626455931e-08,7.795805738931886e-10,4.2681718709334326e-07,4.105413019990717e-09,0.7224579076195861,0.0,2.1277927350828548e-07,2.4765544721466e-05,2.1893679690934636e-06,4.611896006447644e-05
0.028117187499999998,1.6558530084555312,1251.5323788920118,0.260658453012088,0.0013503690033374997,1.4895041062881283e-05,3.865829596628723e-05,0.1294929499583726,0.00010996215955045739,0.06640928765720999,0.00018559773788808865,1.9497278449404843e-05,1.2464617048055908e-10,9.929443188627716e-09,1.5459768247670564e-06,1.3262637238668736e-07,0.0006038776082343531,0.02194443959571721,0.03010862869423805,0.024178824111497774,6.719372786947818e-06,0.0010771497474756381,6.00567128979378e-07,1.335885161898425e-05,0.00016746103599493277,7.359054797518962e-10,5.0591904207500816e-05,5.711324044636669e-07,0.00040593159899616414,2.542386086041226e-05,0.000967614715500363,7.393378503992008e-07,0.00010509580743348686,7.28038201003147e-08,3.5027455637614155e-10,3.0957536807291e-09,8.427808305761511e-09,2.6452870662509613e-08,3.115022123748096e-10,5.864516173433978e-06,9.492394799460774e-08,4.3715981109136545e-08,4.175413117818641e-09,1.528783703410655e-11,1.461013893076707e-06,1.8829132167784867e-10,2.8576697265353164e-10,5.3438802573741965e-08,8.701237320424175e-10,4.520875038808842e-07,4.871713978665328e-09,0.7226360763436003,0.0,2.3189900144647e-07,2.4385515139332048e-05,2.208546150939325e-06,4.907168420480225e-05
0.028124999999999997,1.7016959242408534,1285.4279917774265,0.25363643219107684,0.0013657495221179022,1.7384304257030094e-05,4.6341418480358475e-05,0.1253554890871849,0.0001319079197911723,0.06872288220922254,0.00018692962481855924,1.7567043346702014e-05,2.3711084952786e-10,1.5754104449197517e-08,2.046835765015704e-06,1.763055578648535e-07,0.0006765581144313837,0.020608064061830498,0.03148344811808512,0.025655464845621118,8.294005425528032e-06,0.0010756565101451407,7.713149151316754e-07,1.2814523731689623e-05,0.00016093996843961455,1.1508824007815668e-09,5.416175885826592e-05,8.070571443067329e-07,0.0004215425588014479,2.8054255024866092e-05,0.0009404711565761916,9.839270199331572e-07,0.00011296763230781807,8.346455989439945e-08,4.648516669022848e-10,3.510925670503111e-09,9.018995404744503e-09,2.7208447941888658e-08,3.861232794321148e-10,6.178543540796426e-06,8.363646566944238e-08,4.646764750793042e-08,4.39446352236702e-09,2.350254154528245e-11,1.5477623006993922e-06,2.1366295175752745e-10,4.1144060282297487e-10,5.758465565968615e-08,9.748542043319627e-10,4.779156921642872e-07,5.7768868669521755e-09,0.722825987461852,0.0,2.5141146059728475e-07,2.359909783491547e-05,2.2409464545212524e-06,5.190210238290918e-05
0.028132812499999996,1.7473808180929986,1319.179647288487,0.2470051621114176,0.0013801249348582947,2.0234860160596436e-05,5.5360632723016374e-05,0.12115873543484673,0.00015810492236044226,0.0710373354160707,0.00018782266336067727,1.5578080651339173e-05,4.4511086627140344e-10,2.4702506582588733e-08,2.6827562801929547e-06,2.3235830431425024e-07,0.0007506328903841062,0.019267480617130725,0.03286700068073609,0.027186945403806055,1.0126924226583563e-05,0.001070013240361363,9.812247062762973e-07,1.2284692099575966e-05,0.00015361460351822527,1.7757825346292221e-09,5.7981918108304374e-05,1.1219356087759455e-06,0.00043562613756702054,3.0452499351136533e-05,0.0009022349586131014,1.2915403376055228e-06,0.00012079714969584203,9.592557578647657e-08,6.255108499557713e-10,3.977371464488274e-09,9.65324213015222e-09,2.7919851633372417e-08,4.755755907147093e-10,6.502706928341881e-06,7.381495244523272e-08,4.933318586117767e-08,4.633931327346641e-09,3.577010832050673e-11,1.6379799571854664e-06,2.493850710555998e-10,5.83550695106827e-10,6.196043999685537e-08,1.0960423046502566e-09,5.041577009084902e-07,6.8415637819714936e-09,0.7230267046452044,0.0,2.7035951500772693e-07,2.2410019002564788e-05,2.2851874276903047e-06,5.45224190479111e-05
0.028140624999999996,1.792749394213357,1352.6728187317833,0.24075427554961654,0.0013933241027351561,2.3483281931399808e-05,6.592009838587782e-05,0.11691467463811843,0.00018921195301436803,0.07334551110306756,0.0001880878819834647,1.3577492225748231e-05,8.226698755038849e-10,3.8204611044300315e-08,3.4751974586325825e-06,3.030993208114049e-07,0.0008241765312534036,0.01792882947919352,0.0342520964934287,0.028772224556703585,1.2225629298900205e-05,0.0010601408724864633,1.2350962405245459e-06,1.1746474420629515e-05,0.00014557573771946324,2.7014255797350842e-09,6.205818496103905e-05,1.5308451158049812e-06,0.00044762911404226983,3.248748163000044e-05,0.0008535194308322957,1.6708335454066988e-06,0.0001284204361349395,1.1044979263929485e-07,8.520108673037366e-10,4.500216086086918e-09,1.0329647918079613e-08,2.8578385624071773e-08,5.819588110497178e-10,6.837491401188739e-06,6.525016952311987e-08,5.23125010413004e-08,4.894638610267017e-09,5.383764849037035e-11,1.7316920001110169e-06,2.981068304456805e-10,8.137724061102193e-10,6.654274419222371e-08,1.2361441517334905e-09,5.306324629653294e-07,8.087900879327429e-09,0.7232370574599388,0.0,2.876080545507521e-07,2.0849266870896783e-05,2.337720965322534e-06,5.6835572524195554e-05
0.028148437499999998,1.837634692763139,1385.787630988906,0.23487371174029598,0.0014051605990690497,2.716417118156443e-05,7.824935785095779e-05,0.11263677662942394,0.00022594455605360312,0.07563959702038425,0.00018754866580655494,1.1619827972792185e-05,1.4936027903060596e-09,5.817120457520867e-08,4.4425650847744045e-06,3.9073346707493577e-07,0.0008949451237450313,0.01659887861781022,0.03563051949699049,0.030409843014775687,1.4587491333880909e-05,0.0010459916136894426,1.5365799615837161e-06,1.1182025949103152e-05,0.00013693253617958533,4.048730407255803e-09,6.638286740441922e-05,2.046129714133382e-06,0.00045693543462332843,3.403357115803135e-05,0.0007954615059847624,2.1288196057880936e-06,0.00013564454068307728,1.2730192973229695e-07,1.1716910167629955e-09,5.08448399493291e-09,1.1045879721102292e-08,2.917486330165411e-08,7.074035428871632e-10,7.1833994791745456e-06,5.775744088524651e-08,5.540481320288327e-08,5.177194606603585e-09,8.005121709240265e-11,1.8288826243421258e-06,3.6307452596813727e-10,1.1140630192735898e-09,7.129548684334968e-08,1.397751758563509e-09,5.571180789276944e-07,9.539134252182753e-09,0.7234556366869648,0.0,3.01869992333337e-07,1.8975215334449708e-05,2.3935273836189604e-06,5.8739475439914815e-05
0.028156249999999997,1.8818626752618695,1418.4000516177373,0.22935365387229006,0.0014154357917295097,3.130843396380729e-05,9.260468638439642e-05,0.10833993452118539,0.0002690677862932569,0.07791116428240695,0.00018605000747318006,9.762417069082587e-06,2.657899009816954e-09,8.704693013986044e-08,5.597179837676717e-06,4.970862996702135e-07,0.000960465973475983,0.01528493836200719,0.036993026526233604,0.032097903884066324,1.7197643967107335e-05,0.0010275575151504034,1.8874204646313526e-06,1.0578860012141242e-05,0.0001278107612985088,5.9732161573461085e-09,7.092764375342354e-05,2.6745909844133475e-06,0.00046289763849397865,3.498199801255066e-05,0.0007296903748220407,2.6697485590185785e-06,0.00014225174936537287,1.46728047430141e-07,1.6213889237117096e-09,5.734839476063501e-09,1.1797901388777274e-08,2.9699736076412523e-08,8.539851374875108e-10,7.54094497889493e-06,5.117764157882571e-08,5.86085818728067e-08,5.481976408286392e-09,1.1747739234093848e-10,1.9294712036727014e-06,4.4796568576860523e-10,1.495471720097077e-09,7.61682391714578e-08,1.5835176880204846e-09,5.833493052016973e-07,1.1218882286612565e-08,0.7236808037143058,0.0,3.1178206953148214e-07,1.6869964803321718e-05,2.4467555639671438e-06,6.013272076249424e-05
0.028164062499999996,1.925254270531994,1450.3833477934897,0.2241844554717887,0.001423943405824411,3.5941403505489005e-05,0.00010926972996363892,0.10404033983206604,0.00031938385888321933,0.08015126530841908,0.0001834671081224986,8.05903197182296e-06,4.6261472620449195e-09,1.2780139626594492e-07,6.941826858151951e-06,6.232666014562874e-07,0.0010181660424585317,0.013994734705879561,0.03832939152917973,0.033834065519504505,2.0027185194977656e-05,0.00100487735332115,2.2866521750699703e-06,9.930146831734066e-06,0.0001183495664868169,8.666584209785115e-09,7.563565392553727e-05,3.414529002003428e-06,0.0004648827504265217,3.525215897843272e-05,0.0006582459383698159,3.2939364420599845e-06,0.000148007957808962,1.6892564382893473e-07,2.2491339349884678e-09,6.455256027011532e-09,1.2579728833698814e-08,3.014327200439042e-08,1.0236200034337732e-09,7.91064244765143e-06,4.537642154691707e-08,6.192145156611283e-08,5.809089731632723e-09,1.7000653281590175e-10,2.0332792230377677e-06,5.56540398143045e-10,1.9666310860102647e-09,8.109507295822399e-08,1.7960490921459976e-09,6.090169796714947e-07,1.3150136874486343e-08,0.7239107154838547,0.0,3.16037981894658e-07,1.463206382287348e-05,2.491273675125249e-06,6.092149163184169e-05
0.028171875,1.967627904265631,1481.6098197431782,0.21935655571575494,0.001430475610308698,4.1080911960552525e-05,0.0001285549706048069,0.09975528844203957,0.00037771351977001116,0.08235057162494096,0.00017971300734223112,6.553004739335184e-06,7.859843965897258e-09,1.838179101115385e-07,8.466264868378564e-06,7.692862364015559e-07,0.0010655326351382776,0.012736240651300752,0.039628504141681196,0.03561554819274937,2.3031818965185778e-05,0.0009780409177404178,2.729848762803919e-06,9.234845809592495e-06,0.0001086969501708854,1.2352715609298885e-08,8.041402962021442e-05,4.253174256692247e-06,0.0004623298074897402,3.480145426413692e-05,0.0005834512104585869,3.996670782203786e-06,0.00015267500589817234,1.9400312173973437e-07,3.115070173977313e-09,7.24861286748784e-09,1.338324028490874e-08,3.049578865619337e-08,1.2179487370574558e-09,8.292990398365685e-06,4.024222676483929e-08,6.53402286076145e-08,6.158303607977607e-09,2.4241091162245383e-10,2.139986964529514e-06,6.920573284472649e-10,2.5320516829774343e-09,8.599418966661214e-08,2.037765851666043e-09,6.337700201317328e-07,1.5353892862014318e-08,0.7241433646764172,0.0,3.1356978281080135e-07,1.236658116411536e-05,2.5211478198700784e-06,6.102719215450479e-05
0.028179687499999998,2.0088025136556302,1511.9528158265352,0.21486038418313555,0.001434830539872539,4.673544034534938e-05,0.0001507953981149107,0.09550291665251939,0.00044487015097372976,0.08449954952253767,0.00017474478522207915,5.271395600636285e-06,1.3011235824547538e-08,2.586396288977705e-07,1.0144234958805961e-05,9.33683085025136e-07,0.001100294059731702,0.011517468710766468,0.04087852973049868,0.03743915434602192,2.61510887583772e-05,0.0009471903468272183,3.208552525093494e-06,8.497540821705086e-06,9.900415551148803e-05,1.727490921388713e-08,8.512860390459216e-05,5.16512607057942e-06,0.00045481330511838085,3.363216185924385e-05,0.0005077503131350294,4.767339046255539e-06,0.00015602614806514115,2.219290659357613e-07,4.290852242564572e-09,8.116223065392402e-09,1.4198075191283093e-08,3.074794069833999e-08,1.4382128509853181e-09,8.68844671241389e-06,3.5683610398335255e-08,6.886089554185747e-08,6.528955048293408e-09,3.4032281396671855e-10,2.2490803690740544e-06,8.564414515352461e-10,3.190406679250532e-09,9.076857569053545e-08,2.3107181256289967e-09,6.572205433145876e-07,1.7847383765121232e-08,0.7243766328158087,0.0,3.0374882070344716e-07,1.0174147218085083e-05,2.5310689975377493e-06,6.039410618458996e-05
0.028187499999999997,2.048601025816029,1541.2890269256502,0.2106862558054221,0.0014368210176163869,5.29024964912732e-05,0.0001763456267693541,0.09130187127264228,0.0005216261168371629,0.08658866868737786,0.00016856778356340923,4.221811532418053e-06,2.095071976517362e-08,3.555464956402588e-07,1.193161992376943e-05,1.1132120506660098e-06,0.0011206029922775332,0.010346231650257519,0.04206713528587598,0.039301300958220466,2.9308406848006204e-05,0.0009125188862074876,3.710018390432074e-06,7.727886084847735e-06,8.941946889781476e-05,2.3671428157163802e-08,8.960282412779197e-05,6.112356295876686e-06,0.00044210445822555783,3.179400422990317e-05,0.00043353004304357603,5.588929222922061e-06,0.0001578632205776608,2.524745363745204e-07,5.85662902979376e-09,9.057307298464649e-09,1.5011656853123497e-08,3.0891057767441056e-08,1.6851341794848662e-09,9.097395164740515e-06,3.1626237294100613e-08,7.247866443873024e-08,6.919823352448279e-09,4.7009199418578e-10,2.359790995731075e-06,1.0492648043617222e-09,3.933046233926144e-09,9.53078864394863e-08,2.6163608517839317e-09,6.789524796684976e-07,2.0641927536369787e-08,0.7246083522483755,0.0,2.8656036244319356e-07,8.140867364455695e-06,2.5167310618590522e-06,5.8996232339691556e-05
0.028195312499999996,2.086854237038093,1569.5010368432806,0.20682425832534085,0.00143628409345314,5.9567376999322094e-05,0.0002055716039277174,0.08717092417981222,0.0006086716288003892,0.08860863537060021,0.00016123732303874154,3.3928512737678903e-06,3.276403714104962e-08,4.769672241954144e-07,1.3766412603342392e-05,1.302680920218742e-06,0.001125202117784267,0.009229883116344595,0.04318178128725904,0.0411980608216189,3.2412149161018356e-05,0.0008742681979591729,4.217392893066599e-06,6.93963278873466e-06,8.008198617796268e-05,3.1737933671609523e-08,9.362273139546728e-05,7.0461369269375084e-06,0.00042422090993242184,2.938151856236968e-05,0.00036294671142185616,6.4380366371138e-06,0.00015803363841952585,2.85155348151273e-07,7.89480087429476e-09,1.0068439825756144e-08,1.5809370671555975e-08,3.091752200463691e-08,1.958807680878119e-09,9.520102850277035e-06,2.8009890144131314e-08,7.618806163265545e-08,7.328978673667094e-09,6.3848178562797e-10,2.471035344850754e-06,1.2667036111561918e-09,4.743012651711567e-09,9.949168190819965e-08,2.955287288893765e-09,6.985337817698956e-07,2.374044189060992e-08,0.7248363717358317,0.0,2.6269956127077027e-07,6.330826077986313e-06,2.4751452697629844e-06,5.68423785470697e-05
0.028203124999999996,2.1234049902619376,1596.4800804405716,0.20326413564409987,0.0014330908788767313,6.670245963548051e-05,0.00023883807877741388,0.08312854681784307,0.000706567432709529,0.09055063929301335,0.0001528575716731351,2.7580689080058727e-06,4.969817190295125e-08,6.237784049992728e-07,1.5571013161502392e-05,1.4950055655879963e-06,0.0011135512564147629,0.008175053505427951,0.04421007484949828,0.043125208796616604,3.535813204784782e-05,0.0008327258540061824,4.7104084776265934e-06,6.149284474851152e-06,7.111594576079577e-05,4.1578472514701306e-08,9.694914912087926e-05,7.9109296591064e-06,0.00040145587908198467,2.6526091559436885e-05,0.00029777997935145683,7.285479161000716e-06,0.0001564452053955436,3.1918542018809055e-07,1.0480119755663743e-08,1.1143009067827e-08,1.6574921371693664e-08,3.082116784447426e-08,2.2586190205910296e-09,9.956669604803438e-06,2.478569013873056e-08,7.998302744149133e-08,7.753615846671634e-09,8.521726764104291e-10,2.5813635477941904e-06,1.5007388290639451e-09,5.594822900515832e-09,1.0319402276353639e-07,3.326931477865134e-09,7.155319748374733e-07,2.713476510160981e-08,0.7250586200500203,0.0,2.3354719023376624e-07,4.7822924402222916e-06,2.4048688239447654e-06,5.397866608594359e-05
0.028210937499999998,2.158112496326912,1622.1289259376542,0.19999517215321366,0.001427156051156161,7.426714165048138e-05,0.0002764911824502406,0.07919246557820872,0.0008156937492553784,0.09240660117876234,0.00014357748551635172,2.28223989865687e-06,7.303746369734031e-08,7.94599189833541e-07,1.7257071671963494e-05,1.6815373672012286e-06,0.0010858980809626277,0.007187399400584156,0.04514017346016833,0.045078268512319136,3.803376167054619e-05,0.0007882246720380488,5.16660843082752e-06,5.3745054576868765e-06,6.262616689099772e-05,5.315110156265908e-08,9.933696759643268e-05,8.649887801655383e-06,0.00037437992052791224,2.338344399475649e-05,0.00023933149496686005,8.097574887190789e-06,0.000153076885863013,3.53455441607426e-07,1.3666461807886833e-08,1.2270752422702475e-08,1.7290877693922236e-08,3.059767989670838e-08,2.5831975212003053e-09,1.0406971995347423e-05,2.1913658321422925e-08,8.385700519764114e-08,8.18989166666226e-09,1.1170651008426706e-09,2.688930487520876e-06,1.7389269719218363e-09,6.45523345592314e-09,1.0628929204375356e-07,3.7292605068462374e-09,7.295323912032909e-07,3.080301046262757e-08,0.7252731624215489,0.0,2.0101206744928714e-07,3.507888967564559e-06,2.3061250946850125e-06,5.0487811839844604e-05
0.028218749999999997,2.190856601761971,1646.3647617566005,0.197006084403013,0.0014184463328032655,8.220849140482312e-05,0.0003188358911287693,0.0753792218383461,0.0009361990292589984,0.09416940700025055,0.00013358398355457784,1.9280852980187762e-06,1.0390313327526994e-07,9.852385436373265e-07,1.8732651124670877e-05,1.8526741899294365e-06,0.001043280627698535,0.00627138578944149,0.045961222457595485,0.047052555713556606,4.0324005681738414e-05,0.0007411449379088769,5.563034160231961e-06,4.6324620299434265e-06,5.4694983229416256e-05,6.621894933024427e-08,0.0001005598323201315,9.21124575184998e-06,0.0003438122702396065,2.0118238446015617e-05,0.0001883789039218091,8.838073141876779e-06,0.00014798413664100413,3.8655167564073364e-07,1.7471673901720648e-08,1.3437441065520101e-08,1.7939392911723585e-08,3.024495917786558e-08,2.930412776071505e-09,1.0870606159182472e-05,1.936066784580515e-08,8.780298926772063e-08,8.632791033608224e-09,1.4374115193943428e-09,2.791503540314511e-06,1.9650329216835855e-09,7.285093152809919e-09,1.0865894829269601e-07,4.158490811349946e-09,7.401580292163352e-07,3.47072789813541e-08,0.7254782459651488,0.0,1.672654068493736e-07,2.49814762412373e-06,2.180799370648836e-06,4.648492071103472e-05
0.028226562499999996,2.221541762710139,1669.1219316373767,0.19428492783982818,0.0014069872334415744,9.046261717779325e-05,0.00036610883185515363,0.07170376198074119,0.0010679530468316264,0.09583311483061095,0.0001230926760730511,1.6617316534305825e-06,1.4299072808370658e-07,1.1884709803957384e-06,1.991098350011795e-05,1.9987105000118974e-06,0.0009874583239233203,0.005430119191988203,0.0466638030346292,0.04904321563859196,4.2119059888407684e-05,0.0006919193772809523,5.8782166455716744e-06,3.938298018282242e-06,4.738085909732191e-05,8.032075568939679e-08,0.00010043700518763247,9.554599167125554e-06,0.0003107635430998912,1.688809660473262e-05,0.0001451867715034343,9.470651334571863e-06,0.00014129804769488996,4.168261585757087e-07,2.1863042691044493e-08,1.4624800252147024e-08,1.8503065677226483e-08,2.976342462001608e-08,3.2974194078548916e-09,1.134683524205442e-05,1.7098778189892454e-08,9.181350262939942e-08,9.076052964728205e-09,1.8148588730735364e-09,2.8865190046806284e-06,2.160654586061075e-09,8.042228409026301e-09,1.1019875745053739e-07,4.608875609628794e-09,7.470896300271227e-07,3.879213306033985e-08,0.7256723319351083,0.0,1.3442626869749e-07,1.727280674755752e-06,2.0323040526238502e-06,4.210998676128709e-05
